node,delay[sec],bandwidth[bytes/sec]
B,0.5724430084228516,150.2332961266139
C,0.19621849060058594,438.28693074119076
C,0.16927719116210938,508.04245633802816
C,0.5397796630859375,159.32426855123674
A,0.2155303955078125,399.0156460176991
C,0.9918212890625,85.70092307692308
C,0.1952648162841797,435.30627594627595
B,0.6229877471923828,136.43928052047454
C,0.21338462829589844,403.0280938547486
C,0.17499923706054688,491.43071389645775
B,0.6003379821777344,143.25263860206513
A,0.1823902130126953,471.5165281045752
C,0.23746490478515625,362.15877911646584
A,0.3066062927246094,280.49000311041993
C,0.6082057952880859,141.39950764406115
B,0.6067752838134766,141.73286601178782
B,0.30112266540527344,285.5978970704671
C,0.49567222595214844,171.48429052429051
B,0.2009868621826172,427.88866429418744
C,0.19741058349609375,435.640270531401
B,0.5826950073242188,147.59007528641573
C,0.24199485778808594,355.37945221674875
B,0.5967617034912109,144.1111242508989
B,0.5054473876953125,168.16784905660379
A,0.5955696105957031,144.39957726180944
C,0.2067089080810547,416.04399538638984
B,0.5548000335693359,155.01080532874946
B,0.2770423889160156,310.4218106712565
C,0.48661231994628906,176.73206467417933
B,0.5538463592529297,155.27772018941025
C,0.5424022674560547,158.55390945054944
B,0.347137451171875,244.85978021978022
B,0.21982192993164062,391.22575271149674
A,0.6110668182373047,140.73747327350762
C,0.17213821411132812,499.59853739612186
C,0.225067138671875,382.1082033898305
B,0.4730224609375,181.80954838709678
B,0.4649162292480469,184.97956102564103
C,0.240325927734375,353.68634920634923
B,0.186920166015625,460.0894693877551
C,0.2808570861816406,306.20555517826824
C,0.1723766326904297,498.90752973720606
C,0.5297660827636719,162.335798379838
C,0.23365020751953125,368.07157551020407
C,0.10991096496582031,773.3532321041215
C,0.17976760864257812,472.83267904509285
A,0.18072128295898438,475.8709023746702
C,0.1938343048095703,443.677913899139
C,0.6144046783447266,139.97289251067133
B,0.3325939178466797,258.57357992831544
C,0.7164478302001953,120.03665357737106
C,0.5161762237548828,166.60976628175518
C,0.5645751953125,152.32691891891892
C,0.3402233123779297,249.83590749824808
B,0.4055500030517578,212.05769782480894
B,0.51116943359375,168.24167164179104
C,0.28967857360839844,296.8807769547325
C,0.2644062042236328,325.25711812443643
C,0.5521774291992188,155.7470397236615
C,0.46753883361816406,183.94193982661906
B,0.278472900390625,308.8271780821918
B,0.6840229034423828,125.72678424538167
B,0.6742477416992188,127.5495558698727
C,0.5114078521728516,166.2078508158508
A,0.29015541076660156,296.3928874281019
A,0.13494491577148438,637.297074204947
C,0.11277198791503906,753.7332769556025
C,0.579833984375,148.31831578947367
B,0.7762908935546875,110.78321375921377
B,0.23674964904785156,363.25291440080565
C,0.19478797912597656,436.3718971848225
B,0.20956993103027344,405.5925369738339
C,0.18835067749023438,456.5951189873418
C,0.5559921264648438,152.8798627787307
B,0.5576610565185547,154.21553826421547
C,0.1876354217529297,458.33563405336724
A,0.25963783264160156,331.2306189164371
A,0.5140304565429688,165.35985157699443
B,0.2791881561279297,304.4541759180188
C,0.46825408935546875,183.66096945010185
C,0.3247261047363281,264.8385785609398
C,0.5249977111816406,163.81023796548592
B,0.5776882171630859,148.86922988031367
C,0.5533695220947266,153.6044118914261
A,0.2219676971435547,387.44376369495166
C,0.3666877746582031,231.80483745123536
B,0.232696533203125,369.58006557377047
C,0.23221969604492188,370.3389568788501
A,0.29969215393066406,280.2876181384248
B,0.20885467529296875,411.7695707762557
C,0.3161430358886719,272.028766214178
C,0.20647048950195312,416.524415704388
C,0.16498565673828125,521.2574335260116
B,0.5252361297607422,163.73588016341353
C,0.25844573974609375,332.7584354243542
A,0.31113624572753906,273.19221455938697
B,0.7319450378417969,117.49516091205211
B,0.43272972106933594,198.73837134986226
C,0.21457672119140625,396.1287111111111
A,0.308990478515625,278.32572839506173
C,0.6170272827148438,137.7572797527048
B,0.6282329559326172,136.89189525616698
C,0.5266666412353516,163.2911471253961
B,0.6506443023681641,130.63973616709418
B,0.23937225341796875,359.2730517928287
C,0.2162456512451172,397.6958588754135
C,0.17070770263671875,503.78511731843577
C,0.591278076171875,145.44763870967742
C,0.5304813385009766,162.11691865168538
A,0.2658367156982422,323.5068556053812
B,0.2713203430175781,316.9684920913884
B,0.28443336486816406,302.3555272422464
A,0.21791458129882812,394.65004814004374
A,0.3330707550048828,258.20339584824626
B,0.21648406982421875,397.2578678414097
B,0.335693359375,256.1861818181818
A,0.24175643920898438,351.5935305719921
A,0.22149085998535156,388.27787298170074
A,0.244140625,352.256
B,0.12874603271484375,667.9817481481482
B,0.25391578674316406,338.6949708920188
B,0.2875328063964844,295.61844112769484
A,0.2338886260986328,367.696375127421
A,1.1425018310546875,75.27340233722872
B,0.2739429473876953,310.2835857267189
A,0.2620220184326172,328.2166915377616
A,0.23436546325683594,366.9482644964395
B,0.13518333435058594,636.1730934744268
B,0.25177001953125,341.58157575757576
A,0.26726722717285156,321.7753291703836
B,0.2913475036621094,295.18015057283145
B,0.2892017364501953,293.91248145094806
B,0.23245811462402344,365.6572717948718
A,0.8761882781982422,98.15242013605442
B,0.24771690368652344,347.1704947064485
A,0.24938583374023438,344.8471739961759
B,0.2281665802001953,376.9176008359457
B,0.28204917907714844,304.9113643279797
A,0.23221969604492188,370.3389568788501
A,0.23698806762695312,358.667847082495
B,0.2543926239013672,338.0601162136832
B,0.2942085266113281,288.91072933549435
B,2.125978469848633,40.45196187058428
B,0.24008750915527344,358.20272492552135
B,0.2105236053466797,403.75519818799546
A,0.2605915069580078,322.343582799634
A,0.26226043701171875,324.1053090909091
A,0.2574920654296875,333.9908740740741
B,0.30875205993652344,275.301806949807
A,0.7476806640625,115.02236734693878
B,0.2722740173339844,315.8582697022767
A,0.23603439331054688,364.3536808080808
B,0.23674964904785156,363.25291440080565
A,0.30541419982910156,281.5848118657299
B,0.2846717834472656,295.07666331658294
B,0.23651123046875,363.61909677419357
B,0.22554397583007812,381.3003636363636
B,0.7679462432861328,111.98700527786401
B,0.24819374084472656,346.5035004803074
A,0.5893707275390625,145.9183430420712
B,0.1475811004638672,582.7304426494346
B,0.23627281188964844,363.9860181634712
A,0.29540061950683594,287.7448264729621
B,0.2903938293457031,292.7059441707718
A,0.2675056457519531,321.4885418894831
B,0.2548694610595703,337.42763704396634
B,0.270843505859375,317.5265352112676
B,0.26345252990722656,326.43451945701355
B,0.26297569274902344,327.0264224841342
B,0.2765655517578125,310.95702068965517
A,0.18405914306640625,467.24111917098446
B,0.28252601623535156,304.3967459915612
A,0.27179718017578125,316.41240701754384
B,0.247955322265625,346.83667692307694
A,0.30159950256347656,281.83070355731223
A,0.2624988555908203,327.62047593097185
B,1.5687942504882812,54.819170820668695
A,0.19121170043945312,449.7632718204489
A,0.3376007080078125,254.738802259887
A,0.24247169494628906,354.6805742379548
A,0.10991096496582031,782.4515054229935
A,0.15926361083984375,539.9852455089821
A,0.2372264862060547,358.3073768844221
A,0.23698806762695312,362.8874688128773
A,0.2357959747314453,360.4811324570273
B,0.27298927307128906,315.03069344978167
A,0.29277801513671875,293.7379022801303
B,0.23794174194335938,361.43301002004006
A,0.28967857360839844,289.97657283950616
B,0.2503395080566406,343.5334704761905
A,0.2906322479248047,295.90659885151763
A,0.2655982971191406,320.0321723518851
A,0.22125244140625,388.69627586206894
B,0.2524852752685547,340.6139225684608
A,0.30922889709472656,278.1111364687741
A,0.2818107604980469,305.1693265651438
A,0.30493736267089844,282.0251321344801
A,0.244140625,352.256
A,1.495361328125,57.51118367346939
A,0.2434253692626953,353.2910323212537
B,0.26607513427734375,323.21697491039424
A,0.17642974853515625,487.44614054054057
B,0.2720355987548828,316.13509553023664
B,0.24437904357910156,351.9123356097561
A,0.2396106719970703,358.9155661691542
B,0.2224445343017578,386.61323043944265
B,0.2810955047607422,305.94583884648006
B,0.7269382476806641,118.30440931452935
A,0.2772808074951172,310.1548959587274
A,3.930330276489258,21.881112769184107
A,11.523246765136719,7.463174377224199
A,19.982576370239258,4.2537057497047
A,21.043062210083008,4.0393360600944925
A,10.370254516601562,8.292949788486297
A,11.153936386108398,7.710282453027809
A,0.18143653869628906,473.9949329829172
A,9.84954833984375,8.731364833462433
A,22.532939910888672,3.816634684160406
A,16.677141189575195,5.156759124504997
A,0.3674030303955078,231.35356262167423
A,20.328044891357422,4.230608524313293
A,3.763914108276367,22.582874517007664
A,0.2923011779785156,294.2170831973899
A,0.2849102020263672,301.84949288702927
A,20.098209381103516,4.2292324847564595
A,19.133329391479492,4.494774445178253
A,0.2598762512207031,330.9267376146789
A,2.0089149475097656,41.81361690007121
