node,delay[sec],bandwidth[bytes/sec]
B,0.24271011352539062,354.33216502946954
B,0.1766681671142578,486.788318488529
B,0.4420280456542969,194.5577907227616
B,0.2357959747314453,364.72208695652176
B,0.3008842468261719,285.8242028526149
B,0.4725456237792969,181.9930090817356
B,0.31280517578125,271.7346341463415
B,0.3066062927246094,280.49000311041993
B,0.33926963806152344,253.48569501054112
B,0.2548694610595703,337.42763704396634
A,0.2510547637939453,342.554742640076
B,0.3027915954589844,284.02373543307084
A,0.25200843811035156,341.25841438032165
B,0.3101825714111328,277.2560676402767
B,0.11777877807617188,730.1824777327935
B,0.339508056640625,250.36224719101125
B,0.24771690368652344,347.1704947064485
A,0.2701282501220703,318.3672939099735
B,0.22792816162109375,372.9245188284519
A,0.2872943878173828,299.3445178423236
B,0.20813941955566406,413.1845864833906
B,0.2803802490234375,306.7263129251701
B,0.2307891845703125,372.6344462809917
B,0.20742416381835938,404.9672827586207
B,0.2148151397705078,400.3442219755827
B,0.2772808074951172,310.1548959587274
B,0.2560615539550781,335.85674487895716
B,0.23555755615234375,360.845991902834
B,0.21457672119140625,400.7890488888889
B,0.2796649932861328,307.510779198636
B,0.2658367156982422,323.5068556053812
B,0.25534629821777344,332.88126984126984
B,0.20122528076171875,427.38168720379144
A,0.2257823944091797,372.03963674762406
B,0.3070831298828125,280.0544596273292
B,0.24580955505371094,349.8643491755577
B,0.15616416931152344,550.7025099236641
B,0.2346038818359375,366.57534959349596
B,0.2510547637939453,342.554742640076
B,0.3154277801513672,266.30501587301586
B,0.2665519714355469,322.63876923076924
B,0.28324127197265625,300.09750841750844
A,0.21600723266601562,393.5053421633554
A,0.2684593200683594,316.6215275310835
B,0.2319812774658203,370.71957245632063
B,0.247955322265625,346.83667692307694
A,0.18787384033203125,457.75398984771573
B,0.2791881561279297,308.0359897523484
A,0.3135204315185547,274.3042920152091
A,21.018505096435547,4.091632568796933
A,0.31876564025878906,269.7906836200449
A,0.3044605255126953,279.1823335943618
