node,delay[sec],bandwidth[bytes/sec]
A,0.2887248992919922,297.8613905862923
C,0.4661083221435547,184.5064675191816
C,0.5965232849121094,142.49234212629895
B,0.1983642578125,428.50461538461536
B,0.4258155822753906,201.96536618141099
A,0.5977153778076172,143.8811902672517
C,0.2155303955078125,399.0156460176991
C,0.225067138671875,382.1082033898305
C,0.4627704620361328,185.83727150953118
A,0.5972385406494141,143.99606546906188
A,0.3383159637451172,254.20024242424242
C,0.484466552734375,173.38658267716536
B,0.3345012664794922,257.0991760513186
B,0.5624294281005859,151.13007206443407
B,0.5128383636474609,167.69416271501626
A,0.5209445953369141,163.16514416475974
C,0.6110668182373047,140.73747327350762
C,0.5795955657958984,148.37932702591527
C,0.5390644073486328,159.53566740380361
B,0.5185604095458984,165.8437443678161
B,0.5903244018554688,145.68261066235866
B,0.23937225341796875,359.2730517928287
A,0.20384788513183594,421.88320935672516
C,0.2009868621826172,427.88866429418744
A,0.22459030151367188,382.91947346072186
C,0.7238388061523438,118.81098287220027
C,0.5497932434082031,156.42243885516046
C,0.5948543548583984,144.57320400801603
C,0.5490779876708984,154.80496743378202
C,0.44798851013183594,191.96920915380522
C,0.5426406860351562,156.64140597539543
C,0.48041343688964844,179.01247841191068
B,0.27108192443847656,317.2472682497801
C,0.5285739898681641,162.7019142986017
B,0.5373954772949219,160.03111978704524
C,0.5507469177246094,156.1515774891775
B,0.7009506225585938,122.69052517006803
C,0.3561973571777344,233.0168888888889
C,0.5064010620117188,169.82586817325802
C,0.4723072052001953,182.08487834427058
A,0.28634071350097656,300.34150208159866
C,0.6287097930908203,136.78807129313614
A,0.46062469482421875,186.70297308488614
C,0.5249977111816406,160.00069754768393
B,0.6797313690185547,126.5205696246931
B,0.49185752868652344,174.8473795443529
C,0.4763603210449219,180.5356076076076
C,0.31185150146484375,275.7722813455658
B,0.2720355987548828,316.13509553023664
B,0.45037269592285156,190.9529613552144
B,0.5178451538085938,166.0728103130755
C,0.4978179931640625,172.75390038314177
C,0.45561790466308594,188.75465410779697
A,0.6685256958007812,128.6412781740371
A,0.6070137023925781,141.67719717203457
B,0.5407333374023438,159.0432733686067
A,0.5631446838378906,152.71386282811176
A,0.5571842193603516,154.34751561831408
C,0.8633136749267578,98.45784037558685
C,0.5180835723876953,165.99638472158307
C,0.530242919921875,162.1898129496403
C,0.5230903625488281,164.40754056517775
C,0.9827613830566406,86.49098495875788
C,0.24700164794921875,344.1272586872587
C,0.47659873962402344,180.44529464732366
B,0.5125999450683594,167.77216
C,0.27108192443847656,317.2472682497801
B,0.26726722717285156,321.7753291703836
A,0.24318695068359375,353.6373960784314
B,0.3180503845214844,270.3974092953523
A,0.2560615539550781,331.95143389199256
B,0.2624988555908203,327.62047593097185
A,0.2353191375732422,361.21159067882473
B,0.2696514129638672,318.93027763041556
A,0.29850006103515625,288.10714376996805
B,0.2665519714355469,322.63876923076924
B,0.3104209899902344,277.0431213517665
A,0.23937225341796875,355.09545816733066
B,0.23412704467773438,367.3219389002037
B,0.19073486328125,450.88768
B,0.26106834411621094,325.5852420091324
B,0.22912025451660156,370.9842247658689
B,0.2288818359375,375.73973333333333
B,0.23293495178222656,369.2017850562948
B,0.19741058349609375,435.640270531401
B,0.2391338348388672,359.6312502492522
B,0.28514862060546875,301.597110367893
A,0.26726722717285156,321.7753291703836
A,0.2429485321044922,353.9844396467125
A,0.22912025451660156,366.61970447450574
A,1.3298988342285156,64.66657296522051
B,0.23293495178222656,369.2017850562948
A,0.2543926239013672,334.1291846298032
B,0.12302398681640625,690.9221705426356
A,0.22459030151367188,382.91947346072186
B,0.2601146697998047,326.7789550870761
B,0.2732276916503906,314.755797556719
A,0.2968311309814453,286.3581044176707
A,0.2646446228027344,313.6281369369369
B,0.23293495178222656,369.2017850562948
A,0.2567768096923828,334.92121077065923
B,0.29349327087402344,293.0220503655565
A,0.2429485321044922,345.7522433758587
B,0.19073486328125,445.6448
A,0.2720355987548828,316.13509553023664
A,0.2467632293701172,348.51221642512076
B,0.23365020751953125,368.07157551020407
B,0.3178119659423828,270.60025806451614
A,0.26607513427734375,323.21697491039424
B,0.28204917907714844,304.9113643279797
B,0.2875328063964844,299.0963051409619
A,0.24843215942382812,346.1709635316699
B,0.2434253692626953,353.2910323212537
B,0.2224445343017578,382.11772775991426
B,0.20074844360351562,428.3968456057007
B,0.26297569274902344,327.0264224841342
B,0.28443336486816406,302.3555272422464
B,0.2288818359375,375.73973333333333
B,0.2760887145996094,311.494079447323
B,0.21791458129882812,394.65004814004374
A,0.21576881408691406,398.5747447513812
A,0.19788742065429688,434.59053493975904
B,0.2627372741699219,327.32317967332125
B,0.29277801513671875,290.32234527687297
A,0.22864341735839844,376.13153701772677
B,0.18978118896484375,453.1534472361809
A,0.20456314086914062,420.40809324009325
B,0.2772808074951172,310.1548959587274
A,0.22220611572265625,387.0280515021459
B,0.13375282287597656,642.9770837789662
B,0.25463104248046875,337.74358052434457
B,0.24008750915527344,354.0375769612711
A,0.20647048950195312,416.524415704388
B,0.7805824279785156,110.1741429444105
A,0.23674964904785156,363.25291440080565
A,0.3046989440917969,282.2458090766823
A,0.28586387634277344,300.84248874061717
A,10.344505310058594,8.313592329676409
A,0.21648406982421875,392.63859030837006
A,0.28824806213378906,298.3541306865178
A,0.27060508728027344,314.11087224669603
A,11.915922164916992,7.217234118329698
A,0.22864341735839844,376.13153701772677
A,0.1780986785888672,482.8783721552878
A,0.2803802490234375,306.7263129251701
A,10.972738265991211,7.837606066531952
A,19.986629486083984,4.252843134915901
A,0.2701282501220703,318.3672939099735
A,0.28228759765625,304.65383783783784
A,11.768579483032227,7.222621907984036
A,20.056486129760742,4.287889685341702
A,0.2276897430419922,368.92307434554976
A,0.2467632293701172,348.51221642512076
A,21.99530601501465,3.909925142268712
A,10.912418365478516,7.880929517150972
A,22.8729248046875,3.759903935957305
A,0.2865791320800781,296.6021963394343
A,0.22840499877929688,376.5241586638831
A,0.2453327178955078,350.5443576287658
A,10.767936706542969,7.98667398813214
A,0.2512931823730469,342.22973814041745
A,0.29158592224121094,294.9387931316435
A,11.083841323852539,7.668821441631354
A,0.38909912109375,221.0233725490196
A,0.33974647521972656,253.12992561403507
A,0.27298927307128906,311.3675458515284
A,21.973133087158203,3.868360495648966
A,10.670661926269531,7.965766377692376
A,10.580062866210938,8.128496124031008
A,0.31948089599609375,269.1866746268657
A,0.30803680419921875,275.94105263157894
A,0.278472900390625,308.8271780821918
A,21.76213264465332,3.951818574230091
A,10.270118713378906,8.37380778159532
A,21.129369735717773,4.070163998059194
A,0.2865791320800781,300.0916339434276
A,0.2663135528564453,322.9276132497762
A,19.903898239135742,4.320761640094391
A,0.2834796905517578,303.3727031118587
A,10.151863098144531,8.471351432597464
A,20.68161964416504,4.109929563663612
A,11.354923248291016,7.5738072481417715
A,8.742570877075195,9.836923395783904
A,22.635459899902344,3.7993484727196125
