node,delay[sec],bandwidth[bytes/sec]
C,0.21958351135253906,387.09646036916394
C,0.2522468566894531,340.9358638941399
A,0.2899169921875,296.63663157894734
B,0.2675056457519531,321.4885418894831
C,0.4673004150390625,181.8958367346939
C,0.46539306640625,182.64131147540985
C,0.47016143798828125,182.91589452332659
C,0.25653839111328125,335.2324758364312
B,0.23508071899414062,357.32407302231235
B,0.6220340728759766,138.25609198926793
C,0.1983642578125,428.50461538461536
C,0.26226043701171875,327.91831272727273
C,0.18167495727539062,473.3728923884514
C,0.5466938018798828,157.3092647187091
C,0.530242919921875,162.1898129496403
B,0.5552768707275391,154.87769171318163
C,0.4703998565673828,182.8231849974658
B,0.2472400665283203,347.84006171648986
C,0.4432201385498047,194.03450457235073
A,0.40030479431152344,214.83629779630732
C,0.5304813385009766,162.11691865168538
B,0.5164146423339844,166.53284579870729
C,0.2601146697998047,330.62341338221813
C,0.5476474761962891,157.03532607749239
C,0.25916099548339844,327.98145354185834
B,0.21767616271972656,390.4883242059146
C,0.545501708984375,157.65303496503498
C,0.19049644470214844,451.4519949937422
C,0.5955696105957031,144.39957726180944
C,0.46539306640625,184.79003278688523
B,0.3173351287841797,267.85562734785873
B,0.2052783966064453,414.07182346109175
C,0.5018711090087891,171.35873824228028
B,0.31757354736328125,270.8034114114114
B,0.3631114959716797,236.84185423506239
B,0.41031837463378906,209.59334340499709
C,0.2415180206298828,356.08108983218165
B,0.4620552062988281,186.12494530443757
C,0.24437904357910156,351.9123356097561
C,0.29754638671875,289.0305641025641
C,0.23746490478515625,362.15877911646584
B,0.2799034118652344,307.24884497444634
C,0.19502639770507812,440.96594621026895
C,0.5552768707275391,154.87769171318163
C,0.6389617919921875,134.59333731343284
C,0.507354736328125,169.50664661654136
A,0.4825592041015625,178.2164743083004
B,0.7040500640869141,122.15040433457501
C,0.5829334259033203,147.52971124744377
C,0.22840499877929688,376.5241586638831
A,0.5865097045898438,146.63013983739836
C,0.4401206970214844,193.12884073672805
C,0.46253204345703125,185.93306391752577
C,0.3390312194824219,253.66395499296766
C,0.2739429473876953,313.93398085291557
A,0.5156993865966797,166.76382061950994
C,0.24890899658203125,345.50780076628354
B,0.6194114685058594,137.22703618167822
A,0.301361083984375,285.37194936708863
C,0.6234645843505859,137.93886959847038
C,0.46372413635253906,185.45508688946015
C,0.3848075866699219,223.48831722428747
B,0.22125244140625,388.69627586206894
B,0.2830028533935547,300.3503285593934
C,0.37026405334472656,224.16434771410175
B,0.5013942718505859,171.52170423204944
C,0.44727325439453125,192.27619616204692
C,0.5273818969726562,163.06968535262206
C,0.49996376037597656,172.01246733428707
B,0.5087852478027344,169.0300581068416
C,0.4782676696777344,179.8156251246261
C,0.21886825561523438,392.930440087146
B,0.225067138671875,382.1082033898305
C,0.6411075592041016,134.1428575678691
C,0.33664703369140625,255.4604419263456
A,0.6041526794433594,140.69291239147591
B,0.21409988403320312,401.68167483296213
C,0.1609325408935547,534.3853985185185
B,0.21123886108398438,397.6541038374718
C,0.5230903625488281,164.40754056517775
B,0.43010711669921875,199.9501906873614
C,0.18215179443359375,472.1336963350785
C,0.20885467529296875,406.98155251141554
B,0.507354736328125,169.50664661654136
C,0.1773834228515625,484.8254623655914
C,0.2110004425048828,407.5820836158192
C,0.46896934509277344,183.38085612608032
C,0.5838871002197266,147.28874806043282
B,0.6062984466552734,141.84433503735744
C,0.4677772521972656,181.71041794087665
B,0.6604194641113281,130.22026859205775
C,0.9846687316894531,87.33901791767555
B,0.4849433898925781,177.3402871189774
C,0.476837158203125,180.355072
C,0.49948692321777344,172.17667971360382
C,0.217437744140625,390.9164912280702
B,0.3960132598876953,217.16444551475016
C,1.5764236450195312,54.55386327888687
B,0.4971027374267578,173.00246714628298
C,0.43964385986328125,195.61287635574837
B,0.5919933319091797,145.27190656463955
A,0.5812644958496094,147.95329942575881
C,0.7989406585693359,107.6425377499254
B,0.2830028533935547,303.88386183656274
B,0.2200603485107422,390.8018894907909
B,0.2231597900390625,385.37408547008545
B,0.2357959747314453,360.4811324570273
A,0.27561187744140625,312.0329965397924
B,0.26869773864746094,320.0622395740905
B,0.244140625,352.256
B,0.10943412780761719,785.860880174292
B,0.3025531768798828,284.2475524034673
A,0.22101402282714844,384.5909816612729
A,0.2162456512451172,397.6958588754135
B,0.8499622344970703,100.00444319775596
B,0.22530555725097656,381.7038560846561
B,0.2346038818359375,366.57534959349596
B,0.2532005310058594,335.70229755178906
B,0.24199485778808594,355.37945221674875
B,0.30517578125,281.8048
B,0.23484230041503906,361.94501522842637
B,1.2943744659423828,66.44136010314975
A,0.2472400665283203,343.7954098360656
B,0.2827644348144531,304.1400876897133
B,0.2655982971191406,320.0321723518851
B,0.1621246337890625,530.456094117647
A,0.24461746215820312,351.5693411306043
B,0.2856254577636719,301.09360934891487
B,0.2391338348388672,359.6312502492522
B,0.25081634521484375,338.89338403041825
B,0.2551078796386719,337.11228411214955
B,0.30303001403808594,283.8002706530291
A,0.2410411834716797,356.7855034619189
B,0.25653839111328125,335.2324758364312
B,0.2658367156982422,323.5068556053812
B,0.24962425231933594,344.5178070678128
A,0.2105236053466797,408.50525934314834
A,0.3235340118408203,265.81440235814296
A,0.2551078796386719,333.1923738317757
B,0.16236305236816406,529.6771571218796
B,0.22721290588378906,378.4996264428122
A,0.24700164794921875,348.1758146718147
B,0.2617835998535156,328.51561384335156
B,0.10561943054199219,814.2441173814898
B,0.2980232238769531,285.212672
B,0.2608299255371094,329.71676782449725
B,1.0113716125488281,85.0330372465818
B,0.25963783264160156,331.2306189164371
B,0.19288063049316406,445.87162422744126
B,0.23436546325683594,366.9482644964395
B,0.25534629821777344,336.79752007469654
B,0.2353191375732422,365.46113880445796
B,0.2963542938232422,290.1931971037812
B,0.24747848510742188,343.46420038535643
B,0.2651214599609375,324.3796258992806
B,0.2372264862060547,362.5227577889447
B,0.32448768615722656,265.03316972814105
B,0.24199485778808594,351.2471330049261
B,0.25391578674316406,338.6949708920188
A,0.21338462829589844,403.0280938547486
B,0.2994537353515625,283.85019108280255
B,0.22125244140625,388.69627586206894
A,0.23055076599121094,373.019797311272
B,0.21338462829589844,403.0280938547486
A,0.2894401550292969,293.67037891268535
B,0.25725364685058594,334.30041149212235
A,0.29087066650390625,295.6640524590164
B,0.20432472229003906,420.8986511085181
B,0.2262592315673828,380.0949884088514
A,0.2028942108154297,423.86620916568745
B,0.30803680419921875,272.6946873065015
A,0.2899169921875,296.63663157894734
A,11.553525924682617,7.357061433376669
A,0.240325927734375,357.8473650793651
A,21.785736083984375,3.9475370337944318
A,0.2777576446533203,309.62244120171675
A,0.32138824462890625,264.47762611275965
A,20.418405532836914,4.2118861760138255
A,0.28014183044433594,306.9873565957447
A,0.28824806213378906,294.8848966087676
A,22.837400436401367,3.7219647760134467
A,0.32401084899902344,265.42321118469465
A,9.917736053466797,8.67133381412568
A,0.29587745666503906,290.6608734891217
A,9.907722473144531,8.579166426027529
A,0.2460479736328125,349.5253333333333
A,0.2815723419189453,305.4277256562235
A,0.26798248291015625,320.91649822064056
A,0.2906322479248047,295.90659885151763
A,21.518468856811523,3.996566882721179
A,23.249387741088867,3.6990221401835615
A,22.48692512512207,3.8244446282218476
A,0.28705596923828125,299.5931428571429
A,0.2875328063964844,299.0963051409619
A,0.240325927734375,353.68634920634923
A,20.107030868530273,4.277110855516689
A,11.276483535766602,7.626490982514747
A,0.8995532989501953,95.60300662602704
A,0.2906322479248047,295.90659885151763
A,20.966768264770508,4.101728931897522
A,22.51434326171875,3.8197871907827854
A,20.37191390991211,4.221498303021791
A,10.602712631225586,7.922500865732725
A,0.27942657470703125,307.77316040955634
A,19.130468368530273,4.495446653123793
A,19.946575164794922,4.311517104539695
A,21.18659019470215,4.059171353656753
A,0.3445148468017578,249.62639723183392
A,20.231008529663086,4.25090028872783
A,0.26226043701171875,327.91831272727273
A,10.541439056396484,8.158278916180395
A,0.24509429931640625,350.8853540856031
A,0.22220611572265625,387.0280515021459
A,0.3509521484375,245.04765217391304
A,0.28777122497558594,298.84850372825184
A,0.22482872009277344,378.06557794273596
A,14.466047286987305,5.944954989699217
A,20.374298095703125,4.22100430630968
A,0.45800209045410156,187.77206871421134
A,0.3135204315185547,274.3042920152091
A,19.919395446777344,4.317400105328673
A,21.88706398010254,3.929261598457533
A,21.00396156311035,4.094465691226716
A,21.767377853393555,3.9508663183605517
A,0.3349781036376953,256.73319857651245
A,11.95216178894043,7.195351060222218
A,11.058568954467773,7.77677476661708
A,0.2944469451904297,292.0729910931174
A,0.3178119659423828,270.60025806451614
A,0.2894401550292969,297.12532454695224
A,0.22983551025390625,369.82970954356847
A,20.342111587524414,4.227683032313264
A,0.2353191375732422,365.46113880445796
A,0.2739429473876953,310.2835857267189
A,12.075424194335938,7.121903016900964
A,20.412921905517578,4.164029059309958
A,21.11029624938965,4.073841455563963
A,20.696163177490234,4.1553595834389325
A,12.170553207397461,6.984070366524967
A,0.2830028533935547,300.3503285593934
A,21.698713302612305,3.963368647745877
A,10.115385055541992,8.501900770735617
A,20.04861831665039,4.289572410512546
A,0.28133392333984375,302.13206779661016
A,22.487878799438477,3.8242824397536075
