node,delay[sec],bandwidth[bytes/sec]
A,0.2675056457519531,321.4885418894831
C,0.4718303680419922,182.26889540171803
C,0.46372413635253906,185.45508688946015
B,0.5180835723876953,164.06619420156466
C,0.5600452423095703,153.55902256279268
A,0.49233436584472656,172.64689588377723
A,0.2541542053222656,338.3772457786116
B,0.5631446838378906,152.71386282811176
C,0.2911090850830078,295.4219033579034
C,0.45752525329589844,185.78209484106304
B,0.4343986511230469,197.97483205268935
B,0.5831718444824219,147.46939656582174
C,0.4582405090332031,187.67437252861603
C,0.1709461212158203,503.08248814504884
A,0.25272369384765625,340.2925886792453
C,0.5085468292236328,169.1093033286451
C,0.5869865417480469,144.80740861088546
A,0.22602081298828125,380.4959324894515
C,0.20313262939453125,418.4458215962441
B,0.5548000335693359,155.01080532874946
C,0.24747848510742188,347.5049556840077
C,0.4677772521972656,181.71041794087665
C,0.48851966857910156,173.99504148365057
A,0.6361007690429688,133.62662668665666
B,0.5586147308349609,153.95225949637216
C,0.4398822784423828,195.50685311653118
C,0.20384788513183594,421.88320935672516
C,0.6098747253417969,141.01256606724004
B,0.23174285888671875,371.10097119341566
B,0.29730796813964844,289.2623448275862
A,0.2703666687011719,314.3878659611993
A,0.4329681396484375,198.62893392070484
B,0.2963542938232422,290.1931971037812
A,0.33926963806152344,253.48569501054112
C,0.5137920379638672,165.43658468677495
C,0.6718635559082031,128.00218026969483
B,0.5869865417480469,144.80740861088546
C,1.3551712036132812,63.460616467276566
C,0.21338462829589844,403.0280938547486
C,0.3185272216796875,269.99262275449104
C,0.5068778991699219,169.66610724365006
C,0.5192756652832031,163.68955004591368
C,0.8215904235839844,103.45787579802669
C,0.45490264892578125,189.05143815513628
C,0.2281665802001953,376.9176008359457
B,0.3063678741455078,280.7082832684825
C,0.41985511779785156,202.45078932424758
B,0.5662441253662109,151.87795536842106
C,0.5366802215576172,158.38109284762328
C,0.5636215209960938,152.5846632825719
A,0.5850791931152344,146.98864873675632
C,0.2789497375488281,308.29926837606837
C,0.6415843963623047,134.043160163508
C,0.47135353088378906,182.45328477491148
C,0.5106925964355469,168.39876003734827
C,0.1766681671142578,486.788318488529
C,0.4718303680419922,182.26889540171803
A,0.4260540008544922,201.85234695019585
C,0.5364418029785156,160.31561955555554
C,0.17690658569335938,486.13226954177895
A,0.6737709045410156,124.67145647558387
C,0.6868839263916016,123.74725442554669
C,0.45228004455566406,190.14767738534528
B,0.5664825439453125,150.04875420875422
C,0.4730224609375,181.80954838709678
C,0.2448558807373047,351.2270146056475
A,0.3733634948730469,227.66017879948913
C,0.2014636993408203,426.8759100591716
A,0.16999244689941406,494.13960168302947
A,1.7952919006347656,47.90307357237716
C,0.240325927734375,357.8473650793651
A,0.2105236053466797,408.50525934314834
C,0.6337165832519531,135.70735289691498
B,0.2295970916748047,374.56920456905505
C,0.42176246643066406,203.9062430751837
C,0.33736228942871094,254.9188296819788
A,0.21600723266601562,398.1348167770419
A,0.3516674041748047,244.54925016949153
C,0.5123615264892578,167.85022987436017
C,0.23031234741210938,369.064016563147
B,0.28443336486816406,302.3555272422464
C,0.31113624572753906,276.4062406130268
C,0.2231597900390625,385.37408547008545
C,0.5278587341308594,162.92237759710932
C,0.3001689910888672,283.17382049245435
C,0.32782554626464844,262.3346501818182
B,0.6031990051269531,140.91535177865612
A,0.19669532775878906,432.14041212121214
C,0.67138671875,128.0930909090909
A,0.2205371856689453,389.95691243243243
C,0.19073486328125,450.88768
C,0.20599365234375,412.6340740740741
C,0.4673004150390625,184.03578775510204
B,0.5233287811279297,162.4217949886105
A,0.4665851593017578,184.31790700051098
C,0.49567222595214844,173.50175276575277
C,0.22029876708984375,390.37894372294375
A,0.3170967102050781,271.21063458646614
B,0.4677772521972656,183.8481875637105
B,0.2491474151611328,345.17717129186605
C,0.3294944763183594,261.0058929088278
B,0.5495548248291016,156.4903010845987
A,0.22125244140625,388.69627586206894
B,0.38623809814453125,217.48242962962962
A,0.26679039001464844,318.6021805183199
A,0.2734661102294922,314.4813809938971
B,0.2193450927734375,378.3991652173913
B,0.2601146697998047,330.62341338221813
A,0.2448558807373047,351.2270146056475
B,0.28228759765625,304.65383783783784
A,0.20933151245117188,410.8315990888383
B,0.31256675720214844,275.1412234935164
B,0.9453296661376953,89.91572257250945
A,1.1889934539794922,72.3300870262683
A,0.2777576446533203,309.62244120171675
B,0.24509429931640625,350.8853540856031
B,0.2307891845703125,372.6344462809917
B,0.6139278411865234,138.45275339805826
A,0.3333091735839844,255.0184835479256
A,0.26416778564453125,325.5506714801444
B,0.37407875061035156,229.89811599745062
B,0.2713203430175781,316.9684920913884
B,0.32901763916015625,258.3448115942029
B,0.2467632293701172,348.51221642512076
A,0.17642974853515625,487.44614054054057
B,0.22292137145996094,385.78625026737967
B,0.20170211791992188,421.41352245862885
B,0.2646446228027344,317.40678918918917
A,0.18262863159179688,470.9009712793734
B,0.14400482177734375,597.2022251655629
B,0.25582313537597656,332.2608014911463
A,0.2608299255371094,325.88285191956123
B,0.23674964904785156,363.25291440080565
B,0.2646446228027344,324.9640936936937
B,0.2963542938232422,290.1931971037812
B,0.24962425231933594,344.5178070678128
B,0.2968311309814453,289.7270232931727
A,0.19311904907226562,434.96485925925924
B,0.26726722717285156,321.7753291703836
B,0.2071857452392578,410.2598849252014
A,0.8177757263183594,105.16330728862974
A,0.25177001953125,341.58157575757576
B,0.19693374633789062,436.6950895883777
B,0.2162456512451172,397.6958588754135
B,0.2181529998779297,394.21873661202187
A,0.1316070556640625,645.8620289855072
A,0.22268295288085938,386.1992976445396
A,0.24199485778808594,351.2471330049261
A,0.21648406982421875,392.63859030837006
B,0.3006458282470703,286.05086756542426
B,0.26702880859375,322.06262857142855
A,0.19240379333496094,446.97663444857494
A,0.21195411682128906,401.03019122609675
B,0.9217262268066406,93.30319296430419
A,0.13184547424316406,652.2787414104882
A,0.3056526184082031,281.3651669266771
A,0.23317337036132812,368.8242781186094
B,0.3256797790527344,264.06306295754024
A,0.30612945556640625,277.66031152647975
A,0.2396106719970703,358.9155661691542
B,0.22459030151367188,374.0143694267516
A,0.2422332763671875,355.02966929133856
A,0.21409988403320312,401.68167483296213
B,0.21147727966308594,406.6630710259301
A,0.2467632293701172,348.51221642512076
A,0.15997886657714844,531.3201788375559
B,0.19288063049316406,440.68707045735476
B,0.2608299255371094,329.71676782449725
B,0.22554397583007812,381.3003636363636
A,0.2238750457763672,375.209303514377
B,0.2486705780029297,345.83906423777563
B,0.30684471130371094,280.27206216006215
A,0.2219676971435547,387.44376369495166
B,0.2505779266357422,343.2066070409134
A,0.17690658569335938,486.13226954177895
A,0.32711029052734375,262.90826822157436
A,0.19931793212890625,431.47146411483254
B,0.21386146545410156,397.45355629877366
A,0.22172927856445312,387.8603698924731
B,0.18858909606933594,456.0178811630847
B,0.20432472229003906,420.8986511085181
B,0.22745132446289062,378.10287631027256
B,0.2627372741699219,327.32317967332125
A,0.26869773864746094,316.3405856255546
B,0.270843505859375,317.5265352112676
A,0.2841949462890625,302.6091812080537
B,0.22554397583007812,381.3003636363636
A,0.21982192993164062,391.22575271149674
B,0.2605915069580078,330.01843000914914
A,0.28014183044433594,306.9873565957447
A,0.23436546325683594,366.9482644964395
B,0.22983551025390625,374.18064730290456
B,0.3075599670410156,279.6202666666667
A,0.2593994140625,331.5350588235294
A,0.1423358917236328,604.2045963149079
B,0.2613067626953125,329.11509489051093
B,0.25725364685058594,334.30041149212235
A,0.21338462829589844,403.0280938547486
B,0.26106834411621094,329.4156566210046
A,0.2837181091308594,303.1177680672269
B,0.22268295288085938,386.1992976445396
A,0.2732276916503906,314.755797556719
A,0.17452239990234375,492.7734207650273
A,0.17595291137695312,488.7671327913279
A,0.2486705780029297,345.83906423777563
A,0.21147727966308594,406.6630710259301
A,0.20503997802734375,419.4304
B,0.1327991485595703,647.594513464991
A,0.2601146697998047,330.62341338221813
A,0.2453327178955078,350.5443576287658
B,0.2532005310058594,335.70229755178906
A,0.29850006103515625,284.7570607028754
B,0.2238750457763672,379.67608093716717
B,0.20265579223632812,424.36487529411767
B,0.1685619354248047,510.1982234794908
B,0.2562999725341797,331.6426418604651
A,0.247955322265625,346.83667692307694
A,0.2415180206298828,356.08108983218165
A,0.24771690368652344,347.1704947064485
A,0.21648406982421875,397.2578678414097
A,1.7769336700439453,47.27244545820475
A,0.21839141845703125,389.2094323144105
A,0.2429485321044922,353.9844396467125
A,0.41937828063964844,205.06545992040932
B,0.20551681518554688,418.45724361948953
A,0.2231597900390625,385.37408547008545
A,0.3082752227783203,278.97149574632635
B,0.31876564025878906,269.7906836200449
B,0.2906322479248047,292.46582444626745
A,0.1876354217529297,458.33563405336724
A,0.21529197692871094,399.4575238095238
A,20.128726959228516,4.2725006988368515
A,0.3371238708496094,255.0991117397454
A,0.2903938293457031,296.1495435139573
A,11.618375778198242,7.4020673493258915
A,0.29969215393066406,283.62437549721557
