node,delay[sec],bandwidth[bytes/sec]
B,0.186920166015625,454.7395918367347
B,0.20170211791992188,426.371328605201
B,0.29277801513671875,293.7379022801303
B,0.27179718017578125,316.41240701754384
B,0.2913475036621094,295.18015057283145
B,0.24819374084472656,346.5035004803074
B,0.2257823944091797,380.89772333685323
B,0.21839141845703125,393.7883668122271
A,0.3058910369873047,277.8767264224474
A,0.2834796905517578,303.3727031118587
A,20.268678665161133,4.2429998235563975
A,20.991802215576172,4.096837380460214
A,11.384248733520508,7.554297346541289
A,10.529756546020508,8.167330329446393
A,21.91472053527832,3.878671410076482
A,9.303569793701172,9.243763620521756
A,14.65296745300293,5.800872776973267
A,20.442962646484375,4.2068266467624555
A,0.9047985076904297,95.04878629776022
A,21.468400955200195,4.005887545116331
A,0.2834796905517578,299.8451135407906
A,10.016679763793945,8.58567928974365
A,20.590543746948242,4.17667454812825
A,0.28634071350097656,300.34150208159866
A,21.013498306274414,4.0450190045043515
A,19.87910270690918,4.275846915890092
A,0.23865699768066406,356.1596803196803
A,22.778034210205078,3.7755672507274594
A,0.3085136413574219,278.75590726429675
A,0.2751350402832031,312.5737816291161
A,9.227991104125977,9.319471489471644
A,0.3139972686767578,270.70299164768414
A,0.29587745666503906,287.28109589041094
A,0.5512237548828125,156.0164982698962
A,14.929056167602539,5.760578501046042
A,18.939495086669922,4.54077574964123
A,44.73519325256348,1.922423795387805
A,0.34546852111816406,248.93729744651483
A,11.25955581665039,7.637956718756617
A,20.10059356689453,4.278480618683873
A,0.301361083984375,285.37194936708863
A,12.099981307983398,7.107448996078895
A,8.849620819091797,9.604931300177812
A,19.893169403076172,4.323091924542775
A,0.2970695495605469,289.4944975922953
A,0.29277801513671875,293.7379022801303
A,32.12237358093262,2.6772616843933466
A,0.29397010803222656,292.5467510137875
A,10.513544082641602,8.179924802140736
A,23.034095764160156,3.7335956609944936
A,20.88165283203125,4.07055900621118
A,0.28586387634277344,300.84248874061717
A,20.297765731811523,4.236919527808774
A,0.2892017364501953,293.91248145094806
A,10.35165786743164,8.307847989313188
A,21.297693252563477,4.037995992342912
A,0.2987384796142578,284.52980047885075
A,22.680282592773438,3.7918398789000083
A,20.179271697998047,4.261799002811975
A,0.16188621520996094,531.2373254786451
A,20.177125930786133,4.262252230322939
A,21.930932998657227,3.87580409849432
A,20.65277099609375,4.164090136682675
A,8.920907974243164,9.640274313814576
A,20.823955535888672,4.129858991092487
A,0.8218288421630859,104.64466028430519
A,0.28705596923828125,296.10950166112957
A,10.835886001586914,7.844305485269203
A,0.2925395965576172,290.558956805216
A,0.2658367156982422,323.5068556053812
A,0.28014183044433594,306.9873565957447
A,20.21503448486328,4.254259376326838
A,0.2875328063964844,295.61844112769484
A,0.28634071350097656,300.34150208159866
A,0.31566619873046875,272.43968580060425
A,8.846521377563477,9.721335237838566
A,22.434234619140625,3.8334269682026867
A,9.081840515136719,9.469446182925548
A,0.2942085266113281,292.3096790923825
A,0.31280517578125,274.93151219512197
A,0.30159950256347656,285.14635889328065
A,0.3116130828857422,275.9832777352716
A,0.3077983856201172,279.40367467079784
A,32.935380935668945,2.6111736848582248
A,0.2846717834472656,302.10229815745396
A,10.58053970336914,8.128129794042094
A,0.2982616424560547,288.33744524380495
A,12.099266052246094,7.107869157405218
A,0.2980232238769531,288.5681152
A,22.551298141479492,3.769184348800575
A,20.423173904418945,4.210902791235218
A,21.064281463623047,4.035267006225241
A,0.2872943878173828,299.3445178423236
A,20.516395568847656,4.191769441732906
